lt,t,v,timestamp
2025-10-13T18:30:00.000,2025-10-14T02:30:00.000Z,-7.221,2025-10-14T00:00:00Z
2025-10-13T18:20:00.000,2025-10-14T02:20:00.000Z,-7.139,2025-10-14T00:00:00Z
2025-10-13T18:10:00.000,2025-10-14T02:10:00.000Z,-7.202,2025-10-14T00:00:00Z
2025-10-13T18:00:00.000,2025-10-14T02:00:00.000Z,-7.192,2025-10-14T00:00:00Z
2025-10-13T17:50:00.000,2025-10-14T01:50:00.000Z,-7.159,2025-10-14T00:00:00Z
2025-10-13T17:40:00.000,2025-10-14T01:40:00.000Z,-7.365,2025-10-14T00:00:00Z
2025-10-13T17:30:00.000,2025-10-14T01:30:00.000Z,-7.501,2025-10-14T00:00:00Z
2025-10-13T17:20:00.000,2025-10-14T01:20:00.000Z,-7.5,2025-10-14T00:00:00Z
2025-10-13T17:10:00.000,2025-10-14T01:10:00.000Z,-7.436,2025-10-14T00:00:00Z
2025-10-13T17:00:00.000,2025-10-14T01:00:00.000Z,-7.343,2025-10-14T00:00:00Z
2025-10-13T16:50:00.000,2025-10-14T00:50:00.000Z,-7.352,2025-10-14T00:00:00Z
2025-10-13T16:40:00.000,2025-10-14T00:40:00.000Z,-7.354,2025-10-14T00:00:00Z
2025-10-13T16:30:00.000,2025-10-14T00:30:00.000Z,-7.239,2025-10-14T00:00:00Z
2025-10-13T16:20:00.000,2025-10-14T00:20:00.000Z,-7.148,2025-10-14T00:00:00Z
2025-10-13T16:10:00.000,2025-10-14T00:10:00.000Z,-7.22,2025-10-14T00:00:00Z
2025-10-13T16:00:00.000,2025-10-14T00:00:00.000Z,-6.796,2025-10-14T00:00:00Z
2025-10-13T15:50:00.000,2025-10-13T23:50:00.000Z,-6.433,2025-10-13T00:00:00Z
2025-10-13T15:40:00.000,2025-10-13T23:40:00.000Z,-6.453,2025-10-13T00:00:00Z
2025-10-13T15:30:00.000,2025-10-13T23:30:00.000Z,-5.991,2025-10-13T00:00:00Z
2025-10-13T15:20:00.000,2025-10-13T23:20:00.000Z,-5.531,2025-10-13T00:00:00Z
2025-10-13T15:10:00.000,2025-10-13T23:10:00.000Z,-4.581,2025-10-13T00:00:00Z
2025-10-13T15:00:00.000,2025-10-13T23:00:00.000Z,-4.38,2025-10-13T00:00:00Z
2025-10-13T14:50:00.000,2025-10-13T22:50:00.000Z,-4.056,2025-10-13T00:00:00Z
2025-10-13T14:40:00.000,2025-10-13T22:40:00.000Z,-3.924,2025-10-13T00:00:00Z
2025-10-13T14:30:00.000,2025-10-13T22:30:00.000Z,-3.997,2025-10-13T00:00:00Z
2025-10-13T14:20:00.000,2025-10-13T22:20:00.000Z,-3.836,2025-10-13T00:00:00Z
2025-10-13T14:10:00.000,2025-10-13T22:10:00.000Z,-3.903,2025-10-13T00:00:00Z
2025-10-13T14:00:00.000,2025-10-13T22:00:00.000Z,-4.079,2025-10-13T00:00:00Z
2025-10-13T13:50:00.000,2025-10-13T21:50:00.000Z,-4.125,2025-10-13T00:00:00Z
2025-10-13T13:40:00.000,2025-10-13T21:40:00.000Z,-4.422,2025-10-13T00:00:00Z
2025-10-13T13:30:00.000,2025-10-13T21:30:00.000Z,-4.385,2025-10-13T00:00:00Z
2025-10-13T13:20:00.000,2025-10-13T21:20:00.000Z,-4.572,2025-10-13T00:00:00Z
2025-10-13T13:10:00.000,2025-10-13T21:10:00.000Z,-4.582,2025-10-13T00:00:00Z
2025-10-13T13:00:00.000,2025-10-13T21:00:00.000Z,-4.463,2025-10-13T00:00:00Z
2025-10-13T12:50:00.000,2025-10-13T20:50:00.000Z,-4.258,2025-10-13T00:00:00Z
2025-10-13T12:40:00.000,2025-10-13T20:40:00.000Z,-4.196,2025-10-13T00:00:00Z
2025-10-13T12:30:00.000,2025-10-13T20:30:00.000Z,-4.412,2025-10-13T00:00:00Z
2025-10-13T12:20:00.000,2025-10-13T20:20:00.000Z,-4.34,2025-10-13T00:00:00Z
2025-10-13T12:10:00.000,2025-10-13T20:10:00.000Z,-4.339,2025-10-13T00:00:00Z
2025-10-13T12:00:00.000,2025-10-13T20:00:00.000Z,-4.338,2025-10-13T00:00:00Z
2025-10-13T11:50:00.000,2025-10-13T19:50:00.000Z,-4.238,2025-10-13T00:00:00Z
2025-10-13T11:40:00.000,2025-10-13T19:40:00.000Z,-3.429,2025-10-13T00:00:00Z
2025-10-13T11:30:00.000,2025-10-13T19:30:00.000Z,-3.475,2025-10-13T00:00:00Z
2025-10-13T11:20:00.000,2025-10-13T19:20:00.000Z,-3.077,2025-10-13T00:00:00Z
2025-10-13T11:10:00.000,2025-10-13T19:10:00.000Z,-3.125,2025-10-13T00:00:00Z
2025-10-13T11:00:00.000,2025-10-13T19:00:00.000Z,-3.595,2025-10-13T00:00:00Z
2025-10-13T10:50:00.000,2025-10-13T18:50:00.000Z,-3.952,2025-10-13T00:00:00Z
2025-10-13T10:40:00.000,2025-10-13T18:40:00.000Z,-4.057,2025-10-13T00:00:00Z
2025-10-13T10:30:00.000,2025-10-13T18:30:00.000Z,-3.836,2025-10-13T00:00:00Z
2025-10-13T10:20:00.000,2025-10-13T18:20:00.000Z,-4.018,2025-10-13T00:00:00Z
2025-10-13T10:10:00.000,2025-10-13T18:10:00.000Z,-4.157,2025-10-13T00:00:00Z
2025-10-13T10:00:00.000,2025-10-13T18:00:00.000Z,-4.376,2025-10-13T00:00:00Z
2025-10-13T09:50:00.000,2025-10-13T17:50:00.000Z,-4.419,2025-10-13T00:00:00Z
2025-10-13T09:40:00.000,2025-10-13T17:40:00.000Z,-4.388,2025-10-13T00:00:00Z
2025-10-13T09:30:00.000,2025-10-13T17:30:00.000Z,-4.354,2025-10-13T00:00:00Z
2025-10-13T09:20:00.000,2025-10-13T17:20:00.000Z,-4.158,2025-10-13T00:00:00Z
2025-10-13T09:10:00.000,2025-10-13T17:10:00.000Z,-4.074,2025-10-13T00:00:00Z
2025-10-13T09:00:00.000,2025-10-13T17:00:00.000Z,-3.997,2025-10-13T00:00:00Z
2025-10-13T08:50:00.000,2025-10-13T16:50:00.000Z,-4.274,2025-10-13T00:00:00Z
2025-10-13T08:40:00.000,2025-10-13T16:40:00.000Z,-4.485,2025-10-13T00:00:00Z
2025-10-13T08:30:00.000,2025-10-13T16:30:00.000Z,-4.223,2025-10-13T00:00:00Z
2025-10-13T08:20:00.000,2025-10-13T16:20:00.000Z,-4.14,2025-10-13T00:00:00Z
2025-10-13T08:10:00.000,2025-10-13T16:10:00.000Z,-3.923,2025-10-13T00:00:00Z
2025-10-13T08:00:00.000,2025-10-13T16:00:00.000Z,-4.036,2025-10-13T00:00:00Z
2025-10-13T07:50:00.000,2025-10-13T15:50:00.000Z,-4.072,2025-10-13T00:00:00Z
2025-10-13T07:40:00.000,2025-10-13T15:40:00.000Z,-4.227,2025-10-13T00:00:00Z
2025-10-13T07:30:00.000,2025-10-13T15:30:00.000Z,-4.412,2025-10-13T00:00:00Z
2025-10-13T07:20:00.000,2025-10-13T15:20:00.000Z,-4.726,2025-10-13T00:00:00Z
2025-10-13T07:10:00.000,2025-10-13T15:10:00.000Z,-4.868,2025-10-13T00:00:00Z
2025-10-13T07:00:00.000,2025-10-13T15:00:00.000Z,-5.14,2025-10-13T00:00:00Z
2025-10-13T06:50:00.000,2025-10-13T14:50:00.000Z,-5.192,2025-10-13T00:00:00Z
2025-10-13T06:40:00.000,2025-10-13T14:40:00.000Z,-5.346,2025-10-13T00:00:00Z
2025-10-13T06:30:00.000,2025-10-13T14:30:00.000Z,-5.561,2025-10-13T00:00:00Z
2025-10-13T06:20:00.000,2025-10-13T14:20:00.000Z,-5.72,2025-10-13T00:00:00Z
2025-10-13T06:10:00.000,2025-10-13T14:10:00.000Z,-5.794,2025-10-13T00:00:00Z
2025-10-13T06:00:00.000,2025-10-13T14:00:00.000Z,-6.026,2025-10-13T00:00:00Z
2025-10-13T05:50:00.000,2025-10-13T13:50:00.000Z,-5.956,2025-10-13T00:00:00Z
2025-10-13T05:40:00.000,2025-10-13T13:40:00.000Z,-5.815,2025-10-13T00:00:00Z
2025-10-13T05:30:00.000,2025-10-13T13:30:00.000Z,-5.833,2025-10-13T00:00:00Z
2025-10-13T05:20:00.000,2025-10-13T13:20:00.000Z,-5.885,2025-10-13T00:00:00Z
2025-10-13T05:10:00.000,2025-10-13T13:10:00.000Z,-5.95,2025-10-13T00:00:00Z
2025-10-13T05:00:00.000,2025-10-13T13:00:00.000Z,-5.756,2025-10-13T00:00:00Z
2025-10-13T04:50:00.000,2025-10-13T12:50:00.000Z,-5.748,2025-10-13T00:00:00Z
2025-10-13T04:40:00.000,2025-10-13T12:40:00.000Z,-5.626,2025-10-13T00:00:00Z
2025-10-13T04:30:00.000,2025-10-13T12:30:00.000Z,-5.634,2025-10-13T00:00:00Z
2025-10-13T04:20:00.000,2025-10-13T12:20:00.000Z,-5.849,2025-10-13T00:00:00Z
2025-10-13T04:10:00.000,2025-10-13T12:10:00.000Z,-5.527,2025-10-13T00:00:00Z
2025-10-13T04:00:00.000,2025-10-13T12:00:00.000Z,-5.292,2025-10-13T00:00:00Z
2025-10-13T03:50:00.000,2025-10-13T11:50:00.000Z,-5.104,2025-10-13T00:00:00Z
2025-10-13T03:40:00.000,2025-10-13T11:40:00.000Z,-5.076,2025-10-13T00:00:00Z
2025-10-13T03:30:00.000,2025-10-13T11:30:00.000Z,-4.999,2025-10-13T00:00:00Z
2025-10-13T03:20:00.000,2025-10-13T11:20:00.000Z,-4.977,2025-10-13T00:00:00Z
2025-10-13T03:10:00.000,2025-10-13T11:10:00.000Z,-5.078,2025-10-13T00:00:00Z
2025-10-13T03:00:00.000,2025-10-13T11:00:00.000Z,-4.912,2025-10-13T00:00:00Z
2025-10-13T02:50:00.000,2025-10-13T10:50:00.000Z,-4.879,2025-10-13T00:00:00Z
2025-10-13T02:40:00.000,2025-10-13T10:40:00.000Z,-4.97,2025-10-13T00:00:00Z
2025-10-13T02:30:00.000,2025-10-13T10:30:00.000Z,-4.876,2025-10-13T00:00:00Z
2025-10-13T02:20:00.000,2025-10-13T10:20:00.000Z,-4.858,2025-10-13T00:00:00Z
2025-10-13T02:10:00.000,2025-10-13T10:10:00.000Z,-4.79,2025-10-13T00:00:00Z
2025-10-13T02:00:00.000,2025-10-13T10:00:00.000Z,-4.921,2025-10-13T00:00:00Z
2025-10-13T01:50:00.000,2025-10-13T09:50:00.000Z,-4.882,2025-10-13T00:00:00Z
2025-10-13T01:40:00.000,2025-10-13T09:40:00.000Z,-4.854,2025-10-13T00:00:00Z
2025-10-13T01:30:00.000,2025-10-13T09:30:00.000Z,-4.827,2025-10-13T00:00:00Z
2025-10-13T01:20:00.000,2025-10-13T09:20:00.000Z,-4.633,2025-10-13T00:00:00Z
2025-10-13T01:10:00.000,2025-10-13T09:10:00.000Z,-4.439,2025-10-13T00:00:00Z
2025-10-13T01:00:00.000,2025-10-13T09:00:00.000Z,-4.451,2025-10-13T00:00:00Z
2025-10-13T00:50:00.000,2025-10-13T08:50:00.000Z,-4.786,2025-10-13T00:00:00Z
2025-10-13T00:40:00.000,2025-10-13T08:40:00.000Z,-4.642,2025-10-13T00:00:00Z
2025-10-13T00:30:00.000,2025-10-13T08:30:00.000Z,-4.522,2025-10-13T00:00:00Z
2025-10-13T00:20:00.000,2025-10-13T08:20:00.000Z,-4.639,2025-10-13T00:00:00Z
2025-10-13T00:10:00.000,2025-10-13T08:10:00.000Z,-4.522,2025-10-13T00:00:00Z
2025-10-13T00:00:00.000,2025-10-13T08:00:00.000Z,-4.435,2025-10-13T00:00:00Z
2025-10-12T23:50:00.000,2025-10-13T07:50:00.000Z,-4.585,2025-10-13T00:00:00Z
2025-10-12T23:40:00.000,2025-10-13T07:40:00.000Z,-4.621,2025-10-13T00:00:00Z
2025-10-12T23:30:00.000,2025-10-13T07:30:00.000Z,-4.549,2025-10-13T00:00:00Z
2025-10-12T23:20:00.000,2025-10-13T07:20:00.000Z,-4.097,2025-10-13T00:00:00Z
2025-10-12T23:10:00.000,2025-10-13T07:10:00.000Z,-3.915,2025-10-13T00:00:00Z
2025-10-12T23:00:00.000,2025-10-13T07:00:00.000Z,-3.816,2025-10-13T00:00:00Z
2025-10-12T22:50:00.000,2025-10-13T06:50:00.000Z,-3.91,2025-10-13T00:00:00Z
2025-10-12T22:40:00.000,2025-10-13T06:40:00.000Z,-3.792,2025-10-13T00:00:00Z
2025-10-12T22:30:00.000,2025-10-13T06:30:00.000Z,-3.729,2025-10-13T00:00:00Z
2025-10-12T22:20:00.000,2025-10-13T06:20:00.000Z,-3.769,2025-10-13T00:00:00Z
2025-10-12T22:10:00.000,2025-10-13T06:10:00.000Z,-3.969,2025-10-13T00:00:00Z
2025-10-12T22:00:00.000,2025-10-13T06:00:00.000Z,-3.895,2025-10-13T00:00:00Z
2025-10-12T21:50:00.000,2025-10-13T05:50:00.000Z,-3.936,2025-10-13T00:00:00Z
2025-10-12T21:40:00.000,2025-10-13T05:40:00.000Z,-3.937,2025-10-13T00:00:00Z
2025-10-12T21:30:00.000,2025-10-13T05:30:00.000Z,-4.007,2025-10-13T00:00:00Z
2025-10-12T21:20:00.000,2025-10-13T05:20:00.000Z,-4.047,2025-10-13T00:00:00Z
2025-10-12T21:10:00.000,2025-10-13T05:10:00.000Z,-3.916,2025-10-13T00:00:00Z
2025-10-12T21:00:00.000,2025-10-13T05:00:00.000Z,-3.904,2025-10-13T00:00:00Z
2025-10-12T20:50:00.000,2025-10-13T04:50:00.000Z,-3.97,2025-10-13T00:00:00Z
2025-10-12T20:40:00.000,2025-10-13T04:40:00.000Z,-4.336,2025-10-13T00:00:00Z
2025-10-12T20:30:00.000,2025-10-13T04:30:00.000Z,-4.097,2025-10-13T00:00:00Z
2025-10-12T20:20:00.000,2025-10-13T04:20:00.000Z,-4.011,2025-10-13T00:00:00Z
2025-10-12T20:10:00.000,2025-10-13T04:10:00.000Z,-3.821,2025-10-13T00:00:00Z
2025-10-12T20:00:00.000,2025-10-13T04:00:00.000Z,-3.831,2025-10-13T00:00:00Z
2025-10-12T19:50:00.000,2025-10-13T03:50:00.000Z,-3.653,2025-10-13T00:00:00Z
2025-10-12T19:40:00.000,2025-10-13T03:40:00.000Z,-3.392,2025-10-13T00:00:00Z
2025-10-12T19:30:00.000,2025-10-13T03:30:00.000Z,-3.229,2025-10-13T00:00:00Z
2025-10-12T19:20:00.000,2025-10-13T03:20:00.000Z,-2.982,2025-10-13T00:00:00Z
2025-10-12T19:10:00.000,2025-10-13T03:10:00.000Z,-3.003,2025-10-13T00:00:00Z
2025-10-12T19:00:00.000,2025-10-13T03:00:00.000Z,-3.01,2025-10-13T00:00:00Z
2025-10-12T18:50:00.000,2025-10-13T02:50:00.000Z,-2.785,2025-10-13T00:00:00Z
2025-10-12T18:40:00.000,2025-10-13T02:40:00.000Z,-2.562,2025-10-13T00:00:00Z
2025-10-12T18:30:00.000,2025-10-13T02:30:00.000Z,-2.33,2025-10-13T00:00:00Z
2025-10-12T18:20:00.000,2025-10-13T02:20:00.000Z,-2.142,2025-10-13T00:00:00Z
2025-10-12T18:10:00.000,2025-10-13T02:10:00.000Z,-2.062,2025-10-13T00:00:00Z
2025-10-12T18:00:00.000,2025-10-13T02:00:00.000Z,-1.863,2025-10-13T00:00:00Z
2025-10-12T17:50:00.000,2025-10-13T01:50:00.000Z,-1.781,2025-10-13T00:00:00Z
2025-10-12T17:40:00.000,2025-10-13T01:40:00.000Z,-1.614,2025-10-13T00:00:00Z
2025-10-12T17:30:00.000,2025-10-13T01:30:00.000Z,-1.538,2025-10-13T00:00:00Z
2025-10-12T17:20:00.000,2025-10-13T01:20:00.000Z,-1.498,2025-10-13T00:00:00Z
2025-10-12T17:10:00.000,2025-10-13T01:10:00.000Z,-1.515,2025-10-13T00:00:00Z
2025-10-12T17:00:00.000,2025-10-13T01:00:00.000Z,-1.459,2025-10-13T00:00:00Z
2025-10-12T16:50:00.000,2025-10-13T00:50:00.000Z,-1.177,2025-10-13T00:00:00Z
2025-10-12T16:40:00.000,2025-10-13T00:40:00.000Z,-1.055,2025-10-13T00:00:00Z
2025-10-12T16:30:00.000,2025-10-13T00:30:00.000Z,-0.987,2025-10-13T00:00:00Z
2025-10-12T16:20:00.000,2025-10-13T00:20:00.000Z,-0.45,2025-10-13T00:00:00Z
2025-10-12T16:10:00.000,2025-10-13T00:10:00.000Z,0.394,2025-10-13T00:00:00Z
2025-10-12T16:00:00.000,2025-10-13T00:00:00.000Z,0.343,2025-10-13T00:00:00Z
2025-10-12T15:50:00.000,2025-10-12T23:50:00.000Z,0.462,2025-10-12T00:00:00Z
2025-10-12T15:40:00.000,2025-10-12T23:40:00.000Z,0.599,2025-10-12T00:00:00Z
2025-10-12T15:30:00.000,2025-10-12T23:30:00.000Z,0.504,2025-10-12T00:00:00Z
2025-10-12T15:20:00.000,2025-10-12T23:20:00.000Z,0.517,2025-10-12T00:00:00Z
2025-10-12T15:10:00.000,2025-10-12T23:10:00.000Z,0.834,2025-10-12T00:00:00Z
2025-10-12T15:00:00.000,2025-10-12T23:00:00.000Z,0.808,2025-10-12T00:00:00Z
2025-10-12T14:50:00.000,2025-10-12T22:50:00.000Z,0.899,2025-10-12T00:00:00Z
2025-10-12T14:40:00.000,2025-10-12T22:40:00.000Z,0.772,2025-10-12T00:00:00Z
2025-10-12T14:30:00.000,2025-10-12T22:30:00.000Z,0.836,2025-10-12T00:00:00Z
2025-10-12T14:20:00.000,2025-10-12T22:20:00.000Z,0.932,2025-10-12T00:00:00Z
2025-10-12T14:10:00.000,2025-10-12T22:10:00.000Z,1.152,2025-10-12T00:00:00Z
2025-10-12T14:00:00.000,2025-10-12T22:00:00.000Z,0.845,2025-10-12T00:00:00Z
2025-10-12T13:50:00.000,2025-10-12T21:50:00.000Z,0.938,2025-10-12T00:00:00Z
2025-10-12T13:40:00.000,2025-10-12T21:40:00.000Z,0.979,2025-10-12T00:00:00Z
2025-10-12T13:30:00.000,2025-10-12T21:30:00.000Z,1.279,2025-10-12T00:00:00Z
2025-10-12T13:20:00.000,2025-10-12T21:20:00.000Z,1.092,2025-10-12T00:00:00Z
2025-10-12T13:10:00.000,2025-10-12T21:10:00.000Z,0.917,2025-10-12T00:00:00Z
2025-10-12T13:00:00.000,2025-10-12T21:00:00.000Z,1.442,2025-10-12T00:00:00Z
2025-10-12T12:50:00.000,2025-10-12T20:50:00.000Z,1.621,2025-10-12T00:00:00Z
2025-10-12T12:40:00.000,2025-10-12T20:40:00.000Z,1.577,2025-10-12T00:00:00Z
2025-10-12T12:30:00.000,2025-10-12T20:30:00.000Z,0.989,2025-10-12T00:00:00Z
2025-10-12T12:20:00.000,2025-10-12T20:20:00.000Z,0.957,2025-10-12T00:00:00Z
2025-10-12T12:10:00.000,2025-10-12T20:10:00.000Z,0.823,2025-10-12T00:00:00Z
2025-10-12T12:00:00.000,2025-10-12T20:00:00.000Z,0.412,2025-10-12T00:00:00Z
2025-10-12T11:50:00.000,2025-10-12T19:50:00.000Z,0.656,2025-10-12T00:00:00Z
2025-10-12T11:40:00.000,2025-10-12T19:40:00.000Z,0.751,2025-10-12T00:00:00Z
2025-10-12T11:30:00.000,2025-10-12T19:30:00.000Z,0.674,2025-10-12T00:00:00Z
2025-10-12T11:20:00.000,2025-10-12T19:20:00.000Z,0.982,2025-10-12T00:00:00Z
2025-10-12T11:10:00.000,2025-10-12T19:10:00.000Z,0.932,2025-10-12T00:00:00Z
2025-10-12T11:00:00.000,2025-10-12T19:00:00.000Z,0.633,2025-10-12T00:00:00Z
2025-10-12T10:50:00.000,2025-10-12T18:50:00.000Z,0.126,2025-10-12T00:00:00Z
2025-10-12T10:40:00.000,2025-10-12T18:40:00.000Z,-0.17,2025-10-12T00:00:00Z
2025-10-12T10:30:00.000,2025-10-12T18:30:00.000Z,0.127,2025-10-12T00:00:00Z
2025-10-12T10:20:00.000,2025-10-12T18:20:00.000Z,0.02,2025-10-12T00:00:00Z
2025-10-12T10:10:00.000,2025-10-12T18:10:00.000Z,0.148,2025-10-12T00:00:00Z
2025-10-12T10:00:00.000,2025-10-12T18:00:00.000Z,-0.062,2025-10-12T00:00:00Z
2025-10-12T09:50:00.000,2025-10-12T17:50:00.000Z,0.153,2025-10-12T00:00:00Z
2025-10-12T09:40:00.000,2025-10-12T17:40:00.000Z,0.277,2025-10-12T00:00:00Z
2025-10-12T09:30:00.000,2025-10-12T17:30:00.000Z,0.453,2025-10-12T00:00:00Z
2025-10-12T09:20:00.000,2025-10-12T17:20:00.000Z,0.201,2025-10-12T00:00:00Z
2025-10-12T09:10:00.000,2025-10-12T17:10:00.000Z,-0.613,2025-10-12T00:00:00Z
2025-10-12T09:00:00.000,2025-10-12T17:00:00.000Z,-0.492,2025-10-12T00:00:00Z
2025-10-12T08:50:00.000,2025-10-12T16:50:00.000Z,-0.19,2025-10-12T00:00:00Z
2025-10-12T08:40:00.000,2025-10-12T16:40:00.000Z,-0.172,2025-10-12T00:00:00Z
2025-10-12T08:30:00.000,2025-10-12T16:30:00.000Z,-0.513,2025-10-12T00:00:00Z
2025-10-12T08:20:00.000,2025-10-12T16:20:00.000Z,-0.802,2025-10-12T00:00:00Z
2025-10-12T08:10:00.000,2025-10-12T16:10:00.000Z,-0.819,2025-10-12T00:00:00Z
2025-10-12T08:00:00.000,2025-10-12T16:00:00.000Z,-1.15,2025-10-12T00:00:00Z
2025-10-12T07:50:00.000,2025-10-12T15:50:00.000Z,-1.847,2025-10-12T00:00:00Z
2025-10-12T07:40:00.000,2025-10-12T15:40:00.000Z,-2.128,2025-10-12T00:00:00Z
2025-10-12T07:30:00.000,2025-10-12T15:30:00.000Z,-2.572,2025-10-12T00:00:00Z
2025-10-12T07:20:00.000,2025-10-12T15:20:00.000Z,-2.888,2025-10-12T00:00:00Z
2025-10-12T07:10:00.000,2025-10-12T15:10:00.000Z,-3.12,2025-10-12T00:00:00Z
2025-10-12T07:00:00.000,2025-10-12T15:00:00.000Z,-3.208,2025-10-12T00:00:00Z
2025-10-12T06:50:00.000,2025-10-12T14:50:00.000Z,-3.422,2025-10-12T00:00:00Z
2025-10-12T06:40:00.000,2025-10-12T14:40:00.000Z,-3.679,2025-10-12T00:00:00Z
2025-10-12T06:30:00.000,2025-10-12T14:30:00.000Z,-3.882,2025-10-12T00:00:00Z
2025-10-12T06:20:00.000,2025-10-12T14:20:00.000Z,-4.279,2025-10-12T00:00:00Z
2025-10-12T06:10:00.000,2025-10-12T14:10:00.000Z,-4.661,2025-10-12T00:00:00Z
2025-10-12T06:00:00.000,2025-10-12T14:00:00.000Z,-5.047,2025-10-12T00:00:00Z
2025-10-12T05:50:00.000,2025-10-12T13:50:00.000Z,-4.879,2025-10-12T00:00:00Z
2025-10-12T05:40:00.000,2025-10-12T13:40:00.000Z,-4.891,2025-10-12T00:00:00Z
2025-10-12T05:30:00.000,2025-10-12T13:30:00.000Z,-4.822,2025-10-12T00:00:00Z
2025-10-12T05:20:00.000,2025-10-12T13:20:00.000Z,-4.803,2025-10-12T00:00:00Z
2025-10-12T05:10:00.000,2025-10-12T13:10:00.000Z,-4.872,2025-10-12T00:00:00Z
2025-10-12T05:00:00.000,2025-10-12T13:00:00.000Z,-4.761,2025-10-12T00:00:00Z
2025-10-12T04:50:00.000,2025-10-12T12:50:00.000Z,-4.578,2025-10-12T00:00:00Z
2025-10-12T04:40:00.000,2025-10-12T12:40:00.000Z,-4.687,2025-10-12T00:00:00Z
2025-10-12T04:30:00.000,2025-10-12T12:30:00.000Z,-4.868,2025-10-12T00:00:00Z
2025-10-12T04:20:00.000,2025-10-12T12:20:00.000Z,-4.932,2025-10-12T00:00:00Z
2025-10-12T04:10:00.000,2025-10-12T12:10:00.000Z,-5.024,2025-10-12T00:00:00Z
2025-10-12T04:00:00.000,2025-10-12T12:00:00.000Z,-4.943,2025-10-12T00:00:00Z
2025-10-12T03:50:00.000,2025-10-12T11:50:00.000Z,-4.914,2025-10-12T00:00:00Z
2025-10-12T03:40:00.000,2025-10-12T11:40:00.000Z,-4.814,2025-10-12T00:00:00Z
2025-10-12T03:30:00.000,2025-10-12T11:30:00.000Z,-4.641,2025-10-12T00:00:00Z
2025-10-12T03:20:00.000,2025-10-12T11:20:00.000Z,-4.662,2025-10-12T00:00:00Z
2025-10-12T03:10:00.000,2025-10-12T11:10:00.000Z,-4.789,2025-10-12T00:00:00Z
2025-10-12T03:00:00.000,2025-10-12T11:00:00.000Z,-4.874,2025-10-12T00:00:00Z
2025-10-12T02:50:00.000,2025-10-12T10:50:00.000Z,-4.781,2025-10-12T00:00:00Z
2025-10-12T02:40:00.000,2025-10-12T10:40:00.000Z,-4.663,2025-10-12T00:00:00Z
2025-10-12T02:30:00.000,2025-10-12T10:30:00.000Z,-4.522,2025-10-12T00:00:00Z
2025-10-12T02:20:00.000,2025-10-12T10:20:00.000Z,-4.48,2025-10-12T00:00:00Z
2025-10-12T02:10:00.000,2025-10-12T10:10:00.000Z,-4.541,2025-10-12T00:00:00Z
2025-10-12T02:00:00.000,2025-10-12T10:00:00.000Z,-4.616,2025-10-12T00:00:00Z
2025-10-12T01:50:00.000,2025-10-12T09:50:00.000Z,-4.839,2025-10-12T00:00:00Z
2025-10-12T01:40:00.000,2025-10-12T09:40:00.000Z,-4.849,2025-10-12T00:00:00Z
2025-10-12T01:30:00.000,2025-10-12T09:30:00.000Z,-4.881,2025-10-12T00:00:00Z
2025-10-12T01:20:00.000,2025-10-12T09:20:00.000Z,-5.104,2025-10-12T00:00:00Z
2025-10-12T01:10:00.000,2025-10-12T09:10:00.000Z,-5.137,2025-10-12T00:00:00Z
2025-10-12T01:00:00.000,2025-10-12T09:00:00.000Z,-5.446,2025-10-12T00:00:00Z
2025-10-12T00:50:00.000,2025-10-12T08:50:00.000Z,-5.955,2025-10-12T00:00:00Z
2025-10-12T00:40:00.000,2025-10-12T08:40:00.000Z,-5.468,2025-10-12T00:00:00Z
2025-10-12T00:30:00.000,2025-10-12T08:30:00.000Z,-5.25,2025-10-12T00:00:00Z
2025-10-12T00:20:00.000,2025-10-12T08:20:00.000Z,-5.005,2025-10-12T00:00:00Z
2025-10-12T00:10:00.000,2025-10-12T08:10:00.000Z,-4.864,2025-10-12T00:00:00Z
2025-10-12T00:00:00.000,2025-10-12T08:00:00.000Z,-4.872,2025-10-12T00:00:00Z
2025-10-11T23:50:00.000,2025-10-12T07:50:00.000Z,-4.815,2025-10-12T00:00:00Z
2025-10-11T23:40:00.000,2025-10-12T07:40:00.000Z,-4.797,2025-10-12T00:00:00Z
2025-10-11T23:30:00.000,2025-10-12T07:30:00.000Z,-5.374,2025-10-12T00:00:00Z
2025-10-11T23:20:00.000,2025-10-12T07:20:00.000Z,-5.613,2025-10-12T00:00:00Z
2025-10-11T23:10:00.000,2025-10-12T07:10:00.000Z,-5.598,2025-10-12T00:00:00Z
2025-10-11T23:00:00.000,2025-10-12T07:00:00.000Z,-5.507,2025-10-12T00:00:00Z
2025-10-11T22:50:00.000,2025-10-12T06:50:00.000Z,-5.373,2025-10-12T00:00:00Z
2025-10-11T22:40:00.000,2025-10-12T06:40:00.000Z,-5.22,2025-10-12T00:00:00Z
2025-10-11T22:30:00.000,2025-10-12T06:30:00.000Z,-5.235,2025-10-12T00:00:00Z
2025-10-11T22:20:00.000,2025-10-12T06:20:00.000Z,-5.21,2025-10-12T00:00:00Z
2025-10-11T22:10:00.000,2025-10-12T06:10:00.000Z,-5.196,2025-10-12T00:00:00Z
2025-10-11T22:00:00.000,2025-10-12T06:00:00.000Z,-5.144,2025-10-12T00:00:00Z
2025-10-11T21:50:00.000,2025-10-12T05:50:00.000Z,-5.1,2025-10-12T00:00:00Z
